,Lat,Lon,Base,Hour,KMEANS5_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
2066,40.7633,-73.9737,2,16,7,2,2,7,0
2067,40.758,-73.9775,2,14,7,2,1,7,0
2068,40.7193,-74.0087,1,23,2,0,4,3,0
2069,40.6872,-73.9569,2,23,0,0,5,5,0
2070,40.7857,-73.9708,3,17,1,2,2,6,0
2071,40.7088,-74.0025,3,16,2,0,4,3,0
2072,40.783,-73.9779,1,14,1,2,5,6,0
2073,40.8398,-73.9409,3,14,1,2,3,6,0
2074,40.7562,-73.9749,3,18,7,2,4,7,0
2075,40.7306,-74.0016,3,22,2,0,5,3,0
2076,40.7422,-74.0007,3,12,2,0,1,4,0
2077,40.711,-74.0091,2,13,2,0,0,3,0
2079,40.7784,-73.9552,3,20,1,2,6,2,0
2080,40.7571,-73.9824,3,21,7,2,4,7,0
2081,40.7554,-73.9698,1,4,7,2,3,7,0
2082,40.7522,-73.9698,2,3,7,2,0,7,0
2083,40.7257,-73.9902,2,7,2,0,3,1,0
2084,40.7617,-73.9866,3,9,7,2,4,7,0
2085,40.7625,-73.9962,1,21,7,2,0,4,0
2086,40.7406,-73.9913,1,10,2,2,2,4,0
2087,40.7538,-73.9722,3,8,7,2,1,7,0
2088,40.7485,-73.9887,3,20,7,2,2,4,0
2090,40.7828,-73.9736,1,10,1,2,4,6,0
2092,40.7192,-74.0056,1,1,2,0,4,3,0
2093,40.7274,-74.007,3,16,2,0,1,3,0
2094,40.7244,-73.9974,1,17,2,0,2,1,0
2095,40.7707,-73.9666,3,14,1,2,0,2,0
2096,40.7164,-73.9912,1,7,2,0,2,1,0
2097,40.7417,-74.0036,3,2,2,0,6,4,0
2098,40.7494,-74.0042,3,11,2,0,4,4,0
2099,40.7166,-74.0163,1,17,2,0,6,3,0
2100,40.709,-74.014,1,13,2,0,4,3,0
2101,40.7549,-73.975,2,12,7,2,1,7,0
2103,40.7244,-74.001,2,15,2,0,4,3,0
2104,40.7254,-73.9994,3,17,2,0,1,3,0
2105,40.7308,-74.0068,2,19,2,0,0,3,0
2106,40.7142,-74.0147,1,18,2,0,3,3,0
2107,40.7202,-74.0087,1,20,2,0,4,3,0
2108,40.7209,-73.9978,2,10,2,0,1,3,0
2109,40.7253,-73.9962,2,3,2,0,6,1,0
2111,40.7566,-73.975,1,18,7,2,2,7,0
2112,40.7341,-73.9989,3,1,2,0,4,1,0
2113,40.7568,-73.975,1,19,7,2,2,7,0
2114,40.7392,-74.0028,2,9,2,0,1,4,0
2115,40.7438,-74.0065,1,16,2,0,1,4,0
2116,40.7746,-73.9835,1,18,7,2,4,7,0
2117,40.7133,-73.9515,1,19,0,0,0,5,0
2118,40.7461,-73.9842,4,11,7,2,6,4,0
2119,40.7236,-73.9518,1,8,0,0,1,5,0
2120,40.7464,-74.0014,1,22,2,0,4,4,0
2121,40.7417,-73.9831,3,17,7,2,2,1,0
2122,40.7185,-73.9824,1,15,2,0,5,1,0
2123,40.7214,-74.0013,2,17,2,0,3,3,0
2124,40.7243,-73.9932,1,11,2,0,3,1,0
2126,40.7535,-73.9747,2,11,7,2,2,7,0
2127,40.7614,-73.9679,2,17,7,2,3,7,0
2128,40.7395,-73.9911,1,16,2,2,3,4,0
2129,40.7653,-73.9548,1,14,1,2,2,2,0
2130,40.7342,-74.003,4,23,2,0,4,4,0
2131,40.7296,-73.9995,1,9,2,0,0,1,0
2132,40.7388,-74.0064,3,15,2,0,2,4,0
2133,40.7588,-73.9727,2,13,7,2,6,7,0
2136,40.762,-73.9791,1,20,7,2,0,7,0
2137,40.7342,-73.9812,2,7,2,0,3,1,0
2138,40.7583,-73.9888,3,20,7,2,3,7,0
2139,40.7348,-73.9848,3,8,2,0,3,1,0
2140,40.7435,-73.9731,1,23,7,2,4,7,0
2141,40.7651,-73.9785,3,17,7,2,3,7,0
2142,40.7632,-73.996,1,16,7,2,3,4,0
2143,40.7352,-73.9875,3,18,2,0,6,1,0
2144,40.6991,-73.9245,1,18,0,0,6,5,0
2145,40.7332,-74.003,2,23,2,0,4,4,0
2146,40.7752,-73.9451,1,6,1,2,3,2,0
2147,40.7501,-74.004,1,18,2,0,0,4,0
2148,40.7269,-73.9837,1,20,2,0,5,1,0
2149,40.7139,-74.0139,1,16,2,0,2,3,0
2150,40.748,-74.0081,3,15,2,0,0,4,0
2152,40.7351,-73.9889,3,12,2,0,6,1,0
2153,40.7313,-73.9886,1,17,2,0,2,1,0
2154,40.7458,-73.9918,1,12,7,2,5,4,0
2155,40.7349,-74.0076,3,9,2,0,1,4,0
2156,40.7434,-74.0074,1,15,2,0,4,4,0
2157,40.7735,-73.9824,1,21,7,2,5,7,0
2158,40.7729,-73.9539,3,16,1,2,3,2,0
2159,40.7553,-73.9757,2,19,7,2,0,7,0
2160,40.7051,-74.0076,3,15,2,0,3,3,0
2161,40.7551,-73.9755,3,14,7,2,2,7,0
2162,40.7375,-73.9895,3,16,2,2,2,1,0
2163,40.751,-73.9751,3,7,7,2,6,7,0
2165,40.761,-73.9715,1,16,7,2,0,7,0
2166,40.7789,-73.9623,3,13,1,2,2,2,0
2167,40.7519,-73.9736,2,16,7,2,3,7,0
2168,40.7215,-74.0002,1,18,2,0,2,3,0
2169,40.7138,-73.9494,1,1,0,0,5,5,0
2170,40.762,-73.9736,1,13,7,2,1,7,0
2171,40.6859,-73.9905,3,7,0,0,4,0,0
2172,40.7578,-73.9678,1,8,7,2,2,7,0
2173,40.7719,-73.9902,1,20,7,2,5,7,0
2174,40.7188,-73.9948,2,12,2,0,0,1,0
2176,40.7342,-74.008,1,16,2,0,4,3,0
2177,40.7501,-73.9913,2,16,7,2,5,4,0
2178,40.7246,-73.9805,3,20,2,0,5,1,0
2179,40.761,-73.9989,3,14,7,2,0,4,0
2181,40.7468,-74.0021,1,14,2,0,5,4,0
2182,40.7464,-73.9941,1,18,7,2,2,4,0
2183,40.7551,-73.9767,2,17,7,2,0,7,0
2184,40.7551,-73.9808,1,12,7,2,3,7,0
2186,40.664,-73.9396,1,9,0,0,4,0,0
2187,40.6545,-74.0044,1,21,0,0,5,0,0
2188,40.7169,-74.0149,2,17,2,0,1,3,0
2190,40.7536,-73.9961,3,11,7,2,2,4,0
2191,40.6647,-73.9974,2,13,0,0,5,0,0
2192,40.7324,-73.9931,2,21,2,0,5,1,0
2193,40.6922,-73.9862,3,22,0,0,3,0,0
2194,40.7394,-74.0018,1,1,2,0,6,4,0
2195,40.785,-73.9807,3,8,1,2,0,6,0
2196,40.7466,-73.9859,1,21,7,2,1,4,0
2197,40.7476,-73.977,2,12,7,2,1,7,0
2198,40.7299,-73.9927,1,14,2,0,4,1,0
2199,40.7632,-73.9386,3,21,1,2,4,2,0
2200,40.7444,-74.0066,3,23,2,0,3,4,0
2201,40.7062,-74.0179,3,18,2,0,1,3,0
2202,40.7497,-73.9753,2,0,7,2,4,7,0
2203,40.7266,-73.9924,4,21,2,0,2,1,0
2204,40.7252,-74.0092,1,6,2,0,2,3,0
2206,40.7548,-73.99,0,16,7,2,0,4,0
2207,40.7443,-73.9915,3,19,7,2,3,4,0
2208,40.7553,-73.9755,3,20,7,2,2,7,0
2209,40.7276,-74.0502,1,13,2,0,3,3,0
2210,40.7145,-73.9343,2,8,0,0,6,5,0
2211,40.7231,-73.9559,2,21,0,0,2,5,0
2212,40.7241,-73.9827,2,8,2,0,0,1,0
2213,40.7705,-73.9854,3,6,7,2,2,7,0
2214,40.7268,-73.9536,3,8,7,0,1,5,0
2215,40.767,-73.9931,2,18,7,2,3,7,0
2216,40.7412,-73.9964,1,11,2,0,1,4,0
2217,40.7608,-73.9865,0,21,7,2,5,7,0
2218,40.7512,-73.9926,0,21,7,2,0,4,0
2219,40.7349,-74.0084,1,0,2,0,6,3,0
2220,40.782,-73.9141,3,12,1,2,6,2,0
2221,40.769,-73.9812,1,18,7,2,4,7,0
2222,40.7653,-73.9701,1,16,7,2,4,7,0
2223,40.7869,-73.9776,1,19,1,2,3,6,0
2224,40.7551,-73.9805,3,20,7,2,0,7,0
2225,40.775,-73.9631,2,18,1,2,3,2,0
2226,40.6787,-73.9653,2,7,0,0,2,0,0
2227,40.755,-73.9845,1,20,7,2,3,7,0
2228,40.7205,-73.9616,3,23,0,0,6,5,0
2230,40.7723,-73.9526,2,22,1,2,5,2,0
2231,40.7404,-74.0058,3,1,2,0,6,4,0
2232,40.747,-73.9909,2,18,7,2,2,4,0
2233,40.7669,-73.9566,1,13,1,2,0,2,0
2234,40.7475,-73.9943,2,23,7,2,3,4,0
2235,40.7652,-73.9756,1,8,7,2,0,7,0
2236,40.6635,-73.9947,2,7,0,0,6,0,0
2237,40.7606,-73.9841,2,19,7,2,3,7,0
2239,40.7483,-73.9926,3,17,7,2,4,4,0
2240,40.7635,-73.9793,2,15,7,2,3,7,0
2242,40.7592,-73.9736,1,20,7,2,1,7,0
2243,40.7437,-73.9838,3,16,7,2,1,4,0
2245,40.7167,-74.0084,1,22,2,0,3,3,0
2246,40.7858,-73.9766,0,21,1,2,3,6,0
2248,40.7474,-73.9856,1,23,7,2,1,4,0
2249,40.7278,-74.0002,1,13,2,0,4,3,0
2250,40.7396,-73.9953,1,18,2,2,3,4,0
2251,40.7581,-73.963,2,11,7,2,6,7,0
2253,40.7638,-73.9603,3,7,1,2,2,2,0
2254,40.7445,-74.0059,4,17,2,0,2,4,0
2255,40.7587,-73.9702,2,12,7,2,4,7,0
2256,40.7454,-73.9983,1,21,2,0,3,4,0
2257,40.6917,-73.9918,1,5,0,0,0,0,0
2260,40.735,-74.0065,3,4,2,0,4,4,0
2261,40.7631,-73.9773,0,16,7,2,0,7,0
2262,40.7359,-73.9984,1,13,2,0,4,4,0
2264,40.7682,-73.9893,3,7,7,2,3,7,0
2265,40.8079,-73.967,2,19,1,2,3,6,0
2266,40.7215,-73.9561,3,11,0,0,6,5,0
2267,40.7647,-73.9721,1,17,7,2,0,7,0
2268,40.7193,-74.0104,3,15,2,0,1,3,0
2269,40.7165,-74.0165,2,11,2,0,6,3,0
2271,40.7411,-74.0015,2,23,2,0,6,4,0
2272,40.6866,-73.9735,2,7,0,0,4,0,0
2273,40.766,-73.9768,1,22,7,2,2,7,0
2276,40.7773,-73.9889,0,11,7,2,0,7,0
2277,40.7421,-73.954,3,21,7,0,0,2,0
2278,40.764,-73.9753,2,8,7,2,3,7,0
2279,40.7415,-73.9304,3,11,1,2,1,5,0
2280,40.6728,-73.9591,1,7,0,0,5,0,0
2281,40.7792,-73.9883,3,17,7,2,3,7,0
2282,40.7751,-73.9593,3,0,1,2,5,2,0
2283,40.7419,-73.9889,2,14,7,2,4,4,0
2285,40.7658,-73.9708,3,11,7,2,0,7,0
2286,40.7446,-73.9914,2,15,7,2,4,4,0
2287,40.7651,-73.9724,1,20,7,2,1,7,0
2288,40.7111,-73.9629,1,23,0,0,4,5,0
2289,40.7617,-73.9809,1,17,7,2,5,7,0
2290,40.6949,-73.9469,1,23,0,0,5,5,0
2291,40.7283,-73.9816,2,15,2,0,0,1,0
2292,40.7327,-74.0035,2,17,2,0,1,3,0
2293,40.6684,-73.9737,2,9,0,0,4,0,0
2294,40.6984,-73.9963,3,12,2,0,5,3,0
2295,40.7452,-74.0081,2,21,2,0,3,4,0
2296,40.7488,-73.9773,2,16,7,2,4,7,0
2297,40.761,-73.9723,3,19,7,2,2,7,0
2298,40.7782,-73.9524,2,11,1,2,4,2,0
2300,40.7607,-73.9756,1,12,7,2,3,7,0
2301,40.7578,-73.9872,1,17,7,2,6,7,0
2302,40.745,-73.9759,3,17,7,2,4,7,0
2303,40.7411,-73.9864,1,15,7,2,1,4,0
2304,40.7086,-74.0106,3,15,2,0,3,3,0
2305,40.6623,-73.9854,1,20,0,0,3,0,0
2306,40.7126,-74.0092,3,11,2,0,6,3,0
2307,40.7274,-74.0072,1,15,2,0,1,3,0
2308,40.7059,-74.0093,1,17,2,0,6,3,0
2309,40.7216,-73.9988,2,4,2,0,1,3,0
2310,40.7381,-74.0081,1,7,2,0,3,4,0
2311,40.7037,-73.9846,1,17,0,0,2,0,0
2312,40.7421,-74.0042,2,20,2,0,5,4,0
2313,40.7043,-74.0062,1,20,2,0,1,3,0
2314,40.7252,-73.9956,2,20,2,0,2,1,0
2315,40.7061,-74.0054,1,5,2,0,2,3,0
2316,40.7194,-74.0028,3,7,2,0,6,3,0
2317,40.7411,-73.9942,3,17,2,2,4,4,0
2318,40.6961,-73.9427,1,5,0,0,6,5,0
2322,40.7627,-73.9694,2,11,7,2,1,7,0
2324,40.6846,-73.9456,2,4,0,0,3,5,0
2325,40.7583,-73.9806,1,19,7,2,2,7,0
2326,40.6754,-73.9811,1,22,0,0,5,0,0
2329,40.7384,-73.9735,1,12,7,0,2,1,0
2330,40.7616,-73.9996,1,8,7,2,3,4,0
2331,40.7057,-74.017,1,14,2,0,5,3,0
2332,40.6654,-73.9345,2,7,0,0,2,5,0
2333,40.6467,-73.9662,3,14,0,0,6,0,0
2334,40.7434,-73.9883,1,17,7,2,3,4,0
2335,40.7476,-73.9933,3,19,7,2,6,4,0
2336,40.7554,-73.9711,3,19,7,2,1,7,0
2338,40.7703,-73.9638,1,18,1,2,4,2,0
2339,40.678,-73.973,2,22,0,0,3,0,0
2340,40.7513,-73.9804,1,15,7,2,3,7,0
2341,40.7544,-73.9738,3,18,7,2,1,7,0
2342,40.6747,-73.9721,2,20,0,0,2,0,0
2343,40.7492,-73.9882,3,1,7,2,6,4,0
2344,40.7626,-73.9722,1,15,7,2,3,7,0
2345,40.6926,-73.9863,3,16,0,0,4,0,0
2346,40.744,-73.9915,3,23,7,2,1,4,0
2348,40.7277,-73.9912,1,22,2,0,3,1,0
2349,40.6916,-73.9914,3,0,0,0,6,0,0
2350,40.7518,-73.9737,1,18,7,2,2,7,0
2351,40.7251,-74.0029,3,15,2,0,5,3,0
2352,40.7483,-73.9568,2,10,7,0,5,2,0
2353,40.7091,-74.0096,2,18,2,0,4,3,0
2354,40.7894,-73.979,1,6,1,2,4,6,0
2355,40.6742,-74.0125,1,8,0,0,5,0,0
2356,40.7486,-73.9382,1,0,1,2,5,2,0
2357,40.7585,-73.9837,1,16,7,2,5,7,0
2358,40.7353,-74.0019,1,21,2,0,3,4,0
2359,40.7583,-73.9625,1,19,7,2,0,7,0
2360,40.7728,-73.9668,1,16,1,2,6,2,0
2361,40.7181,-73.9951,1,18,2,0,4,3,0
2362,40.7507,-73.9908,1,15,7,2,1,4,0
2364,40.762,-73.9704,2,15,7,2,1,7,0
2365,40.7574,-73.978,3,10,7,2,5,7,0
2366,40.724,-73.9964,2,10,2,0,1,1,0
2367,40.731,-73.9915,1,15,2,0,1,1,0
2368,40.7653,-73.9703,3,8,7,2,4,7,0
2369,40.7306,-73.9863,2,14,2,0,3,1,0
2370,40.7384,-73.9934,3,13,2,2,1,4,0
2371,40.7066,-74.0157,1,16,2,0,5,3,0
2372,40.768,-73.9916,2,15,7,2,2,7,0
2373,40.7173,-74.0093,1,21,2,0,2,3,0
2374,40.7038,-74.0096,1,18,2,0,1,3,0
2375,40.7606,-73.9673,2,18,7,2,4,7,0
2376,40.7624,-73.9659,3,20,7,2,1,7,0
2377,40.6733,-73.9913,2,12,0,0,5,0,0
2378,40.6783,-73.9655,3,17,0,0,2,0,0
2379,40.7904,-73.9656,3,17,1,2,6,6,0
2380,40.7701,-73.9574,3,15,1,2,2,2,0
2381,40.7527,-73.9856,2,19,7,2,2,7,0
2382,40.7575,-73.9845,3,23,7,2,4,7,0
2383,40.73,-73.9924,0,17,2,0,5,1,0
2384,40.7595,-73.9767,2,20,7,2,1,7,0
2385,40.776,-73.9442,1,7,1,2,1,2,0
2386,40.7229,-74.0062,1,8,2,0,1,3,0
2387,40.7541,-73.9739,2,17,7,2,1,7,0
2388,40.7272,-74.0484,3,8,2,0,5,3,0
2389,40.6849,-73.9471,1,7,0,0,1,5,0
2390,40.7561,-73.9749,1,12,7,2,2,7,0
2391,40.714,-73.955,2,16,0,0,2,5,0
2392,40.7079,-74.0093,2,9,2,0,2,3,0
2394,40.7046,-74.0116,2,12,2,0,4,3,0
2395,40.7216,-74.0099,3,17,2,0,2,3,0
2396,40.7268,-73.9917,2,19,2,0,1,1,0
2397,40.7832,-73.9804,3,7,1,2,2,7,0
2398,40.7143,-73.988,3,10,2,0,5,1,0
2399,40.7417,-74.0011,2,18,2,0,3,4,0
2400,40.7575,-73.9847,0,20,7,2,3,7,0
2401,40.7574,-73.9764,1,17,7,2,1,7,0
2402,40.765,-73.965,1,16,7,2,6,2,0
2403,40.7281,-73.988,2,19,2,0,0,1,0
2404,40.7526,-73.9999,2,10,7,2,1,4,0
2405,40.7555,-73.9731,1,18,7,2,5,7,0
2406,40.7607,-73.9697,0,11,7,2,2,7,0
2407,40.7458,-73.9937,1,12,7,2,3,4,0
2408,40.75,-73.9731,2,13,7,2,2,7,0
2409,40.7502,-73.9944,1,15,7,2,4,4,0
2410,40.7427,-73.9824,3,15,7,2,6,4,0
2411,40.7642,-73.9747,1,1,7,2,6,7,0
2413,40.7751,-73.9823,3,20,7,2,2,7,0
2414,40.758,-73.9733,2,14,7,2,3,7,0
2415,40.7394,-74.008,0,12,2,0,6,4,0
2416,40.7265,-73.9832,3,5,2,0,4,1,0
2417,40.764,-73.973,1,16,7,2,6,7,0
2418,40.7703,-73.9578,1,17,1,2,3,2,0
2419,40.7516,-73.9767,1,15,7,2,6,7,0
2420,40.7209,-73.9813,2,23,2,0,5,1,0
2421,40.7247,-73.9784,1,14,2,0,4,1,0
2423,40.7331,-73.9756,1,22,7,0,5,1,0
2424,40.7535,-73.9869,3,15,7,2,1,7,0
2425,40.7622,-73.9663,3,13,7,2,5,7,0
2426,40.7582,-74.0002,0,8,7,2,3,4,0
2427,40.7514,-73.982,2,6,7,2,4,7,0
2429,40.7213,-73.9987,2,15,2,0,2,3,0
2431,40.7574,-73.9737,1,3,7,2,0,7,0
2432,40.7546,-73.9917,3,20,7,2,3,4,0
2433,40.717,-74.0082,2,18,2,0,3,3,0
2434,40.7613,-73.968,1,17,7,2,1,7,0
2435,40.6811,-73.9845,1,22,0,0,0,0,0
2436,40.7637,-73.974,2,15,7,2,2,7,0
2438,40.6735,-73.957,1,22,0,0,3,0,0
2439,40.716,-73.9654,2,22,0,0,1,5,0
2440,40.7426,-73.993,1,12,2,2,4,4,0
2441,40.7047,-74.0115,1,12,2,0,2,3,0
2442,40.7256,-74.0058,1,21,2,0,4,3,0
2443,40.7325,-74.0034,1,9,2,0,4,3,0
2444,40.7498,-73.9949,1,10,7,2,3,4,0
2445,40.702,-73.9899,2,21,2,0,5,3,0
2446,40.7108,-73.9621,1,20,0,0,5,5,0
2447,40.7261,-73.9836,2,16,2,0,4,1,0
2448,40.7554,-73.9651,1,13,7,2,3,7,0
2449,40.7632,-73.9646,3,11,7,2,1,7,0
2450,40.7449,-73.9817,3,18,7,2,1,4,0
2451,40.7732,-73.9507,3,16,1,2,6,2,0
2452,40.7707,-73.9854,2,16,7,2,3,7,0
2453,40.7685,-73.9603,1,13,1,2,1,2,0
2454,40.7754,-73.9847,3,13,7,2,6,7,0
2455,40.724,-74.0007,3,14,2,0,1,3,0
2456,40.6915,-73.9899,0,11,0,0,4,0,0
2457,40.7643,-73.9831,1,5,7,2,2,7,0
2458,40.7201,-73.9958,2,17,2,0,3,3,0
2459,40.7249,-74.0094,0,10,2,0,2,3,0
2460,40.7577,-73.9724,1,22,7,2,1,7,0
2461,40.7681,-73.996,3,10,7,2,0,7,0
2462,40.7724,-73.9587,3,16,1,2,6,2,0
2463,40.7452,-73.9961,1,8,2,0,5,4,0
2465,40.7609,-73.9867,2,16,7,2,6,7,0
2466,40.7425,-73.9975,2,10,2,0,5,4,0
2467,40.7074,-73.9527,3,20,0,0,6,5,0
2468,40.7404,-73.9726,3,20,7,2,4,1,0
2470,40.7821,-73.9577,0,13,1,2,6,2,0
2471,40.7529,-73.9874,2,9,7,2,4,4,0
2472,40.7363,-73.9911,2,12,2,2,4,1,0
2473,40.6966,-73.987,3,12,0,0,5,0,0
2474,40.7246,-73.9988,3,17,2,0,3,3,0
2475,40.7293,-73.9781,3,6,2,0,2,1,0
2476,40.7551,-73.9839,3,16,7,2,1,7,0
2477,40.7459,-73.9883,3,21,7,2,0,4,0
2478,40.7684,-73.9689,1,19,7,2,2,7,0
2479,40.7348,-73.9969,3,15,2,0,5,1,0
2480,40.7298,-74.0069,2,15,2,0,4,3,0
2482,40.7748,-73.9625,0,13,1,2,5,2,0
2483,40.7582,-73.9795,2,11,7,2,2,7,0
2484,40.7543,-73.977,3,17,7,2,0,7,0
2485,40.7488,-73.992,2,19,7,2,1,4,0
2486,40.7379,-74.0056,3,15,2,0,0,4,0
2487,40.7507,-73.9801,2,7,7,2,4,7,0
2488,40.7418,-73.9855,2,16,7,2,4,4,0
2489,40.7174,-74.0015,1,23,2,0,5,3,0
2492,40.744,-73.9948,3,19,2,2,1,4,0
2493,40.7522,-73.9737,1,15,7,2,2,7,0
2494,40.7658,-73.9767,0,20,7,2,1,7,0
2495,40.7241,-74.008,1,16,2,0,1,3,0
2496,40.7372,-73.9796,2,13,7,0,5,1,0
2497,40.7604,-73.995,1,7,7,2,1,4,0
2498,40.7437,-73.9839,1,23,7,2,4,4,0
2499,40.7825,-73.9553,1,14,1,2,2,2,0
2500,40.7563,-73.9745,4,18,7,2,1,7,0
2501,40.7521,-73.9798,2,16,7,2,1,7,0
2502,40.7211,-73.9829,3,7,2,0,0,1,0
2503,40.7068,-74.0089,1,10,2,0,0,3,0
2504,40.7474,-73.9972,2,22,7,2,3,4,0
2505,40.7226,-73.9942,3,22,2,0,6,1,0
2506,40.7562,-73.9789,3,14,7,2,3,7,0
2507,40.761,-73.9798,0,15,7,2,0,7,0
2508,40.7468,-74.0078,2,22,2,0,6,4,0
2509,40.7287,-74.0005,1,21,2,0,3,3,0
2510,40.7736,-73.9836,1,10,7,2,2,7,0
2512,40.72,-73.9554,3,5,0,0,0,5,0
2513,40.6997,-73.9514,1,3,0,0,6,5,0
2514,40.7627,-73.9754,1,18,7,2,2,7,0
2515,40.7534,-73.9888,1,20,7,2,5,4,0
2516,40.7858,-73.9691,1,19,1,2,3,6,0
2517,40.7081,-74.0163,3,21,2,0,5,3,0
2519,40.7767,-73.9626,1,10,1,2,0,2,0
2520,40.7405,-73.993,2,17,2,2,4,4,0
2521,40.7925,-73.9746,1,7,1,2,4,6,0
2522,40.6811,-73.9925,2,21,0,0,4,0,0
2523,40.7276,-73.9914,2,23,2,0,1,1,0
2524,40.7089,-73.942,3,13,0,0,1,5,0
2525,40.7613,-73.9819,1,22,7,2,3,7,0
2526,40.7411,-74.0051,3,22,2,0,0,4,0
2528,40.7367,-74.0052,3,0,2,0,5,4,0
2529,40.7559,-73.9727,3,16,7,2,3,7,0
2530,40.7226,-73.9798,2,16,2,0,4,1,0
2531,40.7683,-73.9845,3,8,7,2,0,7,0
2533,40.7592,-73.9923,1,23,7,2,5,4,0
2534,40.7572,-73.975,1,19,7,2,1,7,0
2535,40.752,-73.9739,3,18,7,2,3,7,0
2537,40.7079,-74.0074,1,18,2,0,0,3,0
2538,40.7097,-74.0093,3,17,2,0,4,3,0
2539,40.7415,-74.0067,2,17,2,0,6,4,0
2540,40.7244,-73.9976,1,21,2,0,1,1,0
2541,40.7709,-73.963,1,10,1,2,0,2,0
2542,40.7272,-73.992,2,1,2,0,5,1,0
2543,40.7035,-73.9906,1,7,2,0,0,3,0
2544,40.7562,-73.9722,1,13,7,2,3,7,0
2545,40.7154,-74.0095,1,18,2,0,1,3,0
2546,40.7433,-73.9877,2,21,7,2,0,4,0
2547,40.7735,-73.9654,1,19,1,2,3,2,0
2548,40.7516,-73.9899,3,16,7,2,1,4,0
2549,40.7525,-73.9858,3,18,7,2,6,7,0
2550,40.7552,-73.9839,1,17,7,2,4,7,0
2551,40.7747,-73.9824,0,17,7,2,6,7,0
2552,40.7417,-73.9936,1,18,2,2,1,4,0
2553,40.7138,-73.9576,0,5,0,0,4,5,0
2555,40.7721,-73.9904,1,9,7,2,6,7,0
2556,40.7194,-73.9877,2,19,2,0,4,1,0
2557,40.7213,-73.9881,1,20,2,0,4,1,0
2558,40.759,-73.9996,1,22,7,2,3,4,0
2559,40.6707,-73.9887,1,20,0,0,5,0,0
2560,40.7407,-74.0077,3,17,2,0,2,4,0
2561,40.7479,-73.9809,1,8,7,2,2,7,0
2562,40.7363,-74.0076,1,16,2,0,0,4,0
2563,40.7443,-73.9813,4,20,7,2,2,4,0
2564,40.7383,-73.9906,2,23,2,2,3,1,0
2565,40.7141,-73.9507,1,20,0,0,2,5,0
2566,40.7437,-73.9851,1,21,7,2,2,4,0
2567,40.6826,-73.9631,3,7,0,0,6,0,0
2568,40.767,-73.9895,1,8,7,2,3,7,0
2569,40.7674,-73.9614,2,11,1,2,0,2,0
2570,40.7566,-73.9617,2,15,7,2,4,7,0
2571,40.7093,-74.0134,1,21,2,0,1,3,0
2572,40.7638,-73.9393,2,21,1,2,5,2,0
2573,40.7585,-73.9633,3,1,7,2,6,7,0
2574,40.7309,-73.9914,2,15,2,0,2,1,0
2575,40.753,-73.9752,2,17,7,2,1,7,0
2577,40.714,-74.0145,1,17,2,0,0,3,0
2579,40.7257,-74.004,2,16,2,0,2,3,0
2580,40.7251,-74.0063,3,15,2,0,4,3,0
2581,40.7408,-74.0072,1,22,2,0,3,4,0
2582,40.7501,-73.9949,2,21,7,2,4,4,0
2583,40.7524,-73.9754,3,18,7,2,1,7,0
2584,40.7239,-73.9968,2,17,2,0,3,1,0
2585,40.7523,-73.9841,2,20,7,2,0,7,0
2586,40.775,-73.947,2,8,1,2,3,2,0
2587,40.772,-73.9469,0,6,1,2,4,2,0
2588,40.7066,-74.0093,1,20,2,0,1,3,0
2589,40.7145,-73.9988,3,3,2,0,0,3,0
2590,40.683,-73.9789,3,23,0,0,3,0,0
2591,40.7424,-74.0043,2,22,2,0,2,4,0
2592,40.7375,-74.0087,2,7,2,0,0,4,0
2593,40.7715,-73.9606,1,17,1,2,3,2,0
2594,40.7458,-73.9844,1,22,7,2,3,4,0
2595,40.6477,-73.9595,1,22,0,0,5,0,0
2596,40.7584,-73.9864,1,16,7,2,0,7,0
2597,40.7498,-73.9721,1,18,7,2,1,7,0
2598,40.7082,-73.9417,3,8,0,0,2,5,0
2600,40.7657,-73.9799,0,11,7,2,3,7,0
2602,40.7605,-73.9711,1,19,7,2,1,7,0
2603,40.7078,-74.0091,2,16,2,0,0,3,0
2604,40.7151,-73.9564,1,7,0,0,2,5,0
2605,40.7181,-74.0085,1,10,2,0,0,3,0
2606,40.7346,-73.9827,3,8,2,0,4,1,0
2607,40.7509,-73.9845,2,10,7,2,0,7,0
2608,40.752,-73.9799,2,1,7,2,0,7,0
2609,40.7329,-73.9883,3,20,2,0,6,1,0
2610,40.7545,-73.9881,1,17,7,2,2,7,0
2611,40.742,-73.9894,3,16,7,2,4,4,0
2612,40.7341,-74.0041,3,8,2,0,3,4,0
2613,40.7475,-73.9831,3,11,7,2,3,4,0
2614,40.6724,-73.9648,1,7,0,0,3,0,0
2616,40.794,-73.963,3,22,1,2,6,6,0
2617,40.7117,-73.9624,1,19,0,0,0,5,0
2618,40.7357,-74.007,3,13,2,0,1,4,0
2619,40.676,-74.0118,1,21,0,0,6,0,0
2620,40.7495,-73.9953,3,16,7,2,2,4,0
2621,40.7322,-74.0077,2,3,2,0,6,3,0
2623,40.7476,-73.9768,3,10,7,2,2,7,0
2624,40.7482,-73.9748,2,4,7,2,3,7,0
2625,40.7145,-74.0159,0,17,2,0,3,3,0
2626,40.7443,-73.9803,1,5,7,2,2,7,0
2627,40.6539,-73.975,2,22,0,0,6,0,0
